"contig"	"SRR829033"	"SRR829034"	"SRR829867"	"SRR935337"	"SRR935339"	"SRR935340"	"SRR935341"	"SRR935342"	"SRR935348"	"SRR935349"	"SRR935350"	"SRR935351"	"SRR935352"	"SRR935354"	"SRR935356"	"SRR935357"	"SRR935358"	"SRR935359"	"SRR935360"	"SRR935361"	"SRR935363"	"SRR935364"	"SRR935366"	"SRR935367"
"NODE_103_length_25437_cov_4.427586"	0.000946097597647875	0.00454238244195805	0.000879783704693305	0.0075479954407804	0.00548509534874679	0.00948285399553855	0.0111009735868725	0.00288797534894662	0.00668477324981212	0.00704902693851213	0.00360055962737771	0.00628213621410158	0.00422425276283752	0.0028672997355549	0.00341392309910553	0.00878443160711491	0.00295577188045952	0.00177718004145796	0.000393846469553167	0.0116337938102381	0.00443628057690073	0.000958387476935908	0.00263061307233711	0.00919692626452754
"NODE_104_length_24577_cov_4.429940"	0.000163200584498847	0.00266408687932279	0.000227642288483985	0.00342448893963572	0.00278058620368116	0.00403342958057758	0.00541777508864556	0.000747257893062164	0.00378114304559053	0.0023160910960749	0.00164548989590343	0.00353367453128902	0.0113673770425021	0.00805500243603422	0.00890412596807206	0.00966452989837645	0.00656222271503792	0.0110362034539365	0.00720142748964845	0.00809645667654653	0.010242610827522	0.000330641144848418	0.000197294467966218	0.00885960649874822
"NODE_106_length_24288_cov_8.430116"	0.00181656737555623	0.00737376903709387	0.0027642117213789	0.0103235171412907	0.00914443421300984	0.0161896440730961	0.0250481680067034	0.00567112068854644	0.00521005537137208	0.00287097123326685	0.00328116613687035	0.00843870227004928	0.0203508177136928	0.0141567359032045	0.0167806689607628	0.0176514425260417	0.0161356223460077	0.0184693631681965	0.0144367400613817	0.0127513508574316	0.0235881415206155	0.000920082361519425	0.000519069333083617	0.0126334281748404
"NODE_108_length_23104_cov_5.619767"	0.0012152382858638	0.000250053198961408	0.002179401000547	0.0120668342805348	0.00349192161642832	0.000643587249838915	0.00168920980395387	0	0.00830115795114543	0.0108405173052382	0.00602342986836933	0.0105251009814479	0.00232540507116296	0.000450976351487128	0.00210484672127296	0.005203808011337	0.00335540845613762	0.0063214408627603	0.00838324984806942	0.00823722473085219	0.00338140255870319	0.00932061273151398	0.00843689520412353	0.0110330022965377
"NODE_110_length_22758_cov_8.333524"	0	0	0.000245837267074035	0	0	0	0	0	0.00503904248085381	0.00381434750742838	0.00653312687258305	0.0105324742208082	0.013220251739135	0.0100723204035806	0.0138386323515069	0.0116482027639396	0.0113661525459446	0.0100847191356594	0.00953785807176312	0.0120392505145672	0.0196433104006813	0.000714137219170366	0.000426127615713659	0.0114101016019235
"NODE_111_length_22649_cov_2.802779"	0	0	0	0	0	0	0	0	0.00523788956713952	0.00402119799501843	0.00094529779666825	0.00460137501640638	0.00379539291017875	0.00460036099817149	0.00281171966559648	0.00305553706127848	0.00266601237243739	0.0113615256400449	0.0036860614324488	0.00961918111749539	0.0022995547917135	0.00161454162992751	0.00299724870629521	0.0111704994560581
"NODE_112_length_22625_cov_5.882410"	0.00301377560260238	0.000680925714481547	0.00321467132874792	0.000852486474552208	0.000545365299363006	0	0.000507344859415668	0	0.0096129839327261	0.00735905059843452	0.0137739301332	0.00644875844619775	0.00902362003552557	0.00874995778432765	0.00583411014565127	0.00559911958894789	0.00726613323892274	0.00276654591368361	0.00590395441386307	0.00484851932386899	0.00345299114768082	0.0144564967306881	0.0147020977303652	0.00492781473672575
"NODE_113_length_22448_cov_4.708168"	0.0016081088242629	0.00102944210776985	0.000498464408773245	0.00249951486901364	0.00520068074409515	0.00103039200465221	0.00143176660922944	0.000409064443108268	0.0049324704540449	0.00602241205506295	0.00116570913401903	0.00263079298332739	0.000478672120136752	0.00185662110205961	0.00273373602946852	0.00935319423213908	0.00537976783885731	0.000774544395158829	0.00252896523791885	0.0103189963294914	0.00251349048990165	0.000361999617646988	0.000734420922723606	0.0147726595214201
"NODE_114_length_22362_cov_39.010266"	0	0.000430583810989206	0	3.92051176239394e-05	0.000254667393822377	0	0.000513311754059543	0	0.0302391501920675	0.0393280439993828	0.204570877973196	0.0320016215094016	0.000480513002094169	0.000931880656896391	0.000310669750011438	0.00131133587132712	0.00214276213088163	0.0010885324038787	0.00209068683546992	0.0421876686987661	0.000388177984061645	0.0127187129770542	0.011145415238135	0.0410154228375553
"NODE_115_length_21924_cov_3.627738"	0.000548847942696793	0.000175674424034677	0.000765567121520375	0.000639813786029215	0.000909143081203065	0.000753585103097482	0.0010471335015763	0	0.00496017518422569	0.00467344588409136	0.000542532024689819	0.00507043934788483	0.0078418038699725	0.00427724040425228	0.00411939246245326	0.00438711112183652	0.00278971188830138	0.00967529034422596	0.00274172759880239	0.011519792709435	0.00237559827027545	0.0033358651136862	0.00260979257629208	0.0128655695167035
"NODE_117_length_21616_cov_5.140114"	0.000742224419916391	0.00213813068423552	0.000517650307556523	0.00227125606297029	0.00158073804422353	0.00321015540161448	0.00456683132960786	0.000849618673102739	0.00475644118702151	0.00276502125331442	0.00253120705508781	0.00642835817583198	0.0124274053395978	0.0130145566186381	0.0117843520921715	0.0111783181114935	0.00962377408468653	0.0122262205428565	0.0106597090515614	0.0113770840197232	0.0176692814351317	0.000375932985609714	0.000807552835915091	0.0130488872170711
"NODE_118_length_21521_cov_9.549194"	0.00298200326395849	0.00196860493461729	0.00207974147077585	0.00171096153956017	0.000705651504503322	0.000460617995454929	0.000853393611395711	0.000426684569438893	0.010197991612442	0.0114395297153992	0.0152542832682807	0.00645673483243269	0.00948652029662962	0.00968296791483532	0.00554157401162311	0.00681290199215115	0.0066975932772742	0.00452428077050985	0.00698267225920538	0.0071361391005785	0.00262175709852294	0.0206731874019535	0.0178896495261807	0.00721742459152498
"NODE_119_length_21232_cov_24.778675"	0.007934306336642	0.000907000299674133	0.00553363107599326	0.000330333398759055	0.000312924719170685	0.000155629237003666	0.000324378601477378	0	0.0147136459176169	0.0168231505368388	0.0577020830471863	0.0139073193504459	0.0111339063000309	0.0112869831089604	0.0213227989776007	0.0330641852178566	0.0304393219900916	0.00655123307555595	0.00959423874980313	0.0249680083465359	0.0169667528872852	0.00124387924383259	0.00155296541760545	0.0190072640173842
"NODE_120_length_20547_cov_20.156207"	0.00195210043569775	0.0244619132946892	0.000544582131120933	0.0124591333707844	0.0192166485004534	0.00217103808151238	0.00312846613558987	0.00044691091735506	0.00452276014169847	0.00408627984769764	0.00561524210153336	0.00101442101276671	0.0271938507396287	0.0152129619283962	0.00270489977116106	0.00727857463612922	0.00559310650354222	0.00220013280355118	0.00113768284943735	0.0245587992715075	0.00380220590433049	0.00247182295984194	0.00231271135271408	0.027316431977904
"NODE_121_length_20380_cov_4.566691"	0.000590428964459495	0.000472459037357243	0.00109808920982746	0.0121310483300511	0.00326006753554072	0.00129708339943546	0.00225292982223346	0.000450573043125339	0.00523894331332326	0.00865848722725819	0.00461071293736343	0.00647731211051742	0.00105448790508634	0.00409003243366381	0.00142034612155622	0.00328061489109553	0.00181592923207976	0.0030713003580516	0.00426030567217243	0.00823665692588135	0.000851858300253827	0.00378795831506016	0.00433023021263711	0.01196996508858
"NODE_122_length_20353_cov_4.754705"	0	0	0	0	0	0	0	0	0.00476016236713751	0.00314636133379659	0.00309736658867428	0.0109236291714271	0.0174221317664906	0.0168937651263711	0.015815201297369	0.0141195946049844	0.0126326655141275	0.0170854150076406	0.00968044164030546	0.00920019199291358	0.0232439329011676	0.000798522814026394	0.00142944218715837	0.00929371128263765
"NODE_125_length_19310_cov_5.051571"	0.000830860852455344	0.00169537191178447	0.0011589362038469	0.0022246782586753	0.00255595854957804	0.0021389953133492	0.00606330968056194	0.000951080126244889	0.00235504755613782	0.0015476100313735	0.00209431409485337	0.00413771876950031	0.0100162698887072	0.00593541863657918	0.00815483156539606	0.008534510682597	0.00817056790245748	0.00684313783672672	0.00466931402455802	0.00861379605771844	0.012811622385718	0.000526033623571958	0.000602660524810658	0.00905546784792434
"NODE_127_length_18465_cov_4.187833"	0.00043444145845959	0	0	0.000759668423769537	0.000873840855954075	0.000178950444628315	0.000870303191009548	0	0.00867340899476269	0.0030056597127824	0.00895386744214806	0.00131693437896221	0.0005819242758099	0.00112855213915608	0.00451483148643755	0.00597122062049066	0.00407180987399126	0.0043314418564645	0.00253192196126609	0.0131527601202544	0.00235051071746182	0.0025304880935501	0.00147055913238842	0.0138822565512276
"NODE_128_length_18382_cov_3.782616"	0.000872806172392161	0.00481907190013784	0.00121744413536523	0.00295700685991758	0.00211701449503949	0.00359516914379484	0.00399649307166732	0	0.00258150279199527	0.00325147967640324	0.00789427481957649	0.000755931837279861	0.00526096647674183	0.00510141544025824	0.0055430432994098	0.0094758519727138	0.00707836900424807	0.00208091283220302	0.000545004496030024	0.00569010601600147	0.00259723634195004	0.00121569798697551	0.00211028446924414	0.00580607122299271
"NODE_129_length_18356_cov_2.856347"	0.00152957427307677	0.0307388706486468	0.00304792140121535	0.0133731398608536	0.00636003929742035	0.0342924903242417	0.0412722113381153	0.00800407811627321	0.00484717370912002	0.0072099028801831	0.0215132095243379	0.0102195345905349	0.0134637355804688	0.00851440206860852	0.0150126468551779	0.0165503160240702	0.0207346165782825	0.00852488304874313	0.00418428617088964	0.00433616508475667	0.00969432009324052	0.0055337269945383	0.00153212331702948	0.00495772485670821
"NODE_131_length_18126_cov_2.645952"	0.00177026625410048	0.00212484060053859	0.000617319267799945	0.00116081408845618	0.00157091257328037	0.00136722937771509	0.00139319708581125	0.000506602594002781	0.00283612580543576	0.00306187281234288	0.00111555790498782	0.0024914764347818	0.00414965366158053	0.0068979527472748	0.00185248364727388	0.00323558344418151	0.00208472729590481	0.00844120924231623	0.00184233930008899	0.0108935203279579	0.00191557675815657	0.00100870995741554	0.00197958211575209	0.0122755796158614
"NODE_133_length_17998_cov_2.341359"	0	0	0	0	0	0	0	0	0.0046140166998722	0.00403246348799849	0.000726965180588371	0.00231618052553813	0.00238809462225354	0.00173675257663494	0.00173699223657634	0.00234618810793691	0.00212119855392061	0.00637593171711679	0.00259761856955097	0.00992208756939082	0.000964600075518002	0.00135451173746076	0.00150871621177643	0.0106156655525321
"NODE_134_length_17930_cov_5.569510"	0.000223702217804137	0.000322210212426345	0.000312033715787557	0.000635647681203843	0.000423489292482319	0.00101359507977357	0.00166450425851236	0	0.0030876769869604	0.00198419446696294	0.00165845958021466	0.00736238822154741	0.0107871819046814	0.00639224394156966	0.00968655458694339	0.00981285870204696	0.00923396309839955	0.0106668543451076	0.00540118807835461	0.00771166686192744	0.0130714876825898	0.000113304063259057	0.000270435367496137	0.00789229413061021
